adm0_name,adm1_id,adm1_name,date,cum_confirmed_cases,cum_confirmed_cases_imputed,population,cum_hospitalized,event_cancel,event_cancel_popwt,home_isolation,home_isolation_popwt,no_gathering_popwt,no_gathering_inside,no_gathering_inside_popwt,social_distance,social_distance_popwt,social_distance_opt,business_closure,no_gathering,testing_regime,no_gathering_size,school_closure,school_closure_popwt
"FRA",53,"Bretagne",2020-03-29,,,3340379,432,1,1,1,1,.2261916986,1,1,1,1,0,1,1,1,2,1,1
"FRA",53,"Bretagne",2020-03-30,,,3340379,473,1,1,1,1,.2261916986,1,1,1,1,0,1,1,1,2,1,1
"FRA",53,"Bretagne",2020-03-31,,,3340379,513,1,1,1,1,.2261916986,1,1,1,1,0,1,1,1,2,1,1
"FRA",53,"Bretagne",2020-04-01,,,3340379,554,1,1,1,1,.2261916986,1,1,1,1,0,1,1,1,2,1,1
"FRA",53,"Bretagne",2020-04-02,,,3340379,593,1,1,1,1,.2261916986,1,1,1,1,0,1,1,1,2,1,1
"FRA",53,"Bretagne",2020-04-03,,,3340379,627,1,1,1,1,.2261916986,1,1,1,1,0,1,1,1,2,1,1
"FRA",53,"Bretagne",2020-04-04,,,3340379,660,1,1,1,1,.2261916986,1,1,1,1,0,1,1,1,2,1,1
"FRA",53,"Bretagne",2020-04-05,,,3340379,698,1,1,1,1,.2261916986,1,1,1,1,0,1,1,1,2,1,1
"FRA",53,"Bretagne",2020-04-06,,,3340379,733,1,1,1,1,.2261916986,1,1,1,1,0,1,1,1,2,1,1
"FRA",75,"NouvelleAquitaine",2020-02-15,1,1,5999982,,0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0
"FRA",75,"NouvelleAquitaine",2020-02-16,1,1,5999982,,0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0
"FRA",75,"NouvelleAquitaine",2020-02-17,1,1,5999982,,0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0
"FRA",75,"NouvelleAquitaine",2020-02-18,1,1,5999982,,0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0
"FRA",75,"NouvelleAquitaine",2020-02-19,1,1,5999982,,0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0
"FRA",75,"NouvelleAquitaine",2020-02-20,1,1,5999982,,0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0
"FRA",75,"NouvelleAquitaine",2020-02-21,1,1,5999982,,0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0
"FRA",75,"NouvelleAquitaine",2020-02-22,1,1,5999982,,0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0
"FRA",75,"NouvelleAquitaine",2020-02-23,1,1,5999982,,0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0
"FRA",75,"NouvelleAquitaine",2020-02-24,1,1,5999982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0
"FRA",75,"NouvelleAquitaine",2020-02-25,1,1,5999982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0
"FRA",75,"NouvelleAquitaine",2020-02-26,1,1,5999982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0
"FRA",75,"NouvelleAquitaine",2020-02-27,1,1,5999982,1,0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0
"FRA",75,"NouvelleAquitaine",2020-02-28,2,2,5999982,1,0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0
"FRA",75,"NouvelleAquitaine",2020-02-29,,1,5999982,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5000,0,0
"FRA",75,"NouvelleAquitaine",2020-03-01,,2,5999982,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5000,0,0
"FRA",75,"NouvelleAquitaine",2020-03-02,4,4,5999982,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5000,0,0
"FRA",75,"NouvelleAquitaine",2020-03-03,4,4,5999982,3,0,0,0,0,0,0,0,0,0,0,0,1,0,5000,0,0
"FRA",75,"NouvelleAquitaine",2020-03-04,5,5,5999982,6,0,0,0,0,0,0,0,0,0,0,0,1,0,5000,0,0
"FRA",75,"NouvelleAquitaine",2020-03-05,8,8,5999982,7,0,0,0,0,0,0,0,0,0,0,0,1,0,5000,0,0
"FRA",75,"NouvelleAquitaine",2020-03-06,11,11,5999982,9,0,0,0,0,0,0,0,0,0,0,0,1,0,5000,0,0
"FRA",75,"NouvelleAquitaine",2020-03-07,17,17,5999982,15,0,0,0,0,0,0,0,0,0,0,0,1,0,5000,0,0
"FRA",75,"NouvelleAquitaine",2020-03-08,29,29,5999982,23,0,0,0,0,0,0,0,0,0,1,0,1,0,1000,0,0
"FRA",75,"NouvelleAquitaine",2020-03-09,39,39,5999982,25,0,0,0,0,0,0,0,0,0,1,0,1,0,1000,0,0
"FRA",75,"NouvelleAquitaine",2020-03-10,54,54,5999982,30,0,0,0,0,0,0,0,0,0,1,0,1,0,1000,0,0
"FRA",75,"NouvelleAquitaine",2020-03-11,66,66,5999982,34,0,0,0,0,0,0,0,.5,.5,1,0,1,0,1000,0,0
"FRA",75,"NouvelleAquitaine",2020-03-12,87,87,5999982,46,0,0,0,0,0,0,0,.5,.5,1,0,1,0,1000,1,.1237195
"FRA",75,"NouvelleAquitaine",2020-03-13,114,114,5999982,52,0,0,0,0,0,0,0,.5,.5,1,0,1,0,100,1,.1237195
"FRA",75,"NouvelleAquitaine",2020-03-14,130,130,5999982,65,0,0,0,0,0,0,0,.5,.5,1,0,1,0,100,1,.1237195
"FRA",75,"NouvelleAquitaine",2020-03-15,144,144,5999982,75,0,0,0,0,0,0,0,.5,.5,1,1,1,1,100,1,.1237195
"FRA",75,"NouvelleAquitaine",2020-03-16,178,178,5999982,101,0,0,0,0,0,0,0,.5,.5,1,1,1,1,100,1,1
"FRA",75,"NouvelleAquitaine",2020-03-17,200,200,5999982,138,1,1,.33000001,.3300000131,0,1,1,1,1,1,1,1,1,2,1,1
"FRA",75,"NouvelleAquitaine",2020-03-18,237,237,5999982,166,1,1,.33000001,.3300000131,0,1,1,1,1,1,1,1,1,2,1,1
"FRA",75,"NouvelleAquitaine",2020-03-19,280,280,5999982,209,1,1,.33000001,.3300000131,0,1,1,1,1,1,1,1,1,2,1,1
"FRA",75,"NouvelleAquitaine",2020-03-20,432,432,5999982,269,1,1,.33000001,.3300000131,0,1,1,1,1,1,1,1,1,2,1,1
"FRA",75,"NouvelleAquitaine",2020-03-21,521,521,5999982,336,1,1,.33000001,.3300000131,0,1,1,1,1,1,1,1,1,2,1,1
"FRA",75,"NouvelleAquitaine",2020-03-22,612,612,5999982,406,1,1,.33000001,.3300000131,0,1,1,1,1,1,1,1,1,2,1,1
"FRA",75,"NouvelleAquitaine",2020-03-23,676,676,5999982,504,1,1,1,1,0,1,1,1,1,1,1,1,1,2,1,1
"FRA",75,"NouvelleAquitaine",2020-03-24,789,789,5999982,602,1,1,1,1,0,1,1,1,1,1,1,1,1,2,1,1
"FRA",75,"NouvelleAquitaine",2020-03-25,912,912,5999982,701,1,1,1,1,0,1,1,1,1,1,1,1,1,2,1,1
"FRA",75,"NouvelleAquitaine",2020-03-26,,,5999982,813,1,1,1,1,0,1,1,1,1,1,1,1,1,2,1,1
"FRA",75,"NouvelleAquitaine",2020-03-27,,,5999982,955,1,1,1,1,0,1,1,1,1,1,1,1,1,2,1,1
"FRA",75,"NouvelleAquitaine",2020-03-28,,,5999982,1073,1,1,1,1,0,1,1,1,1,1,1,1,1,2,1,1
"FRA",75,"NouvelleAquitaine",2020-03-29,,,5999982,1151,1,1,1,1,0,1,1,1,1,1,1,1,1,2,1,1
"FRA",75,"NouvelleAquitaine",2020-03-30,,,5999982,1274,1,1,1,1,0,1,1,1,1,1,1,1,1,2,1,1
"FRA",75,"NouvelleAquitaine",2020-03-31,,,5999982,1401,1,1,1,1,0,1,1,1,1,1,1,1,1,2,1,1
"FRA",75,"NouvelleAquitaine",2020-04-01,,,5999982,1529,1,1,1,1,0,1,1,1,1,1,1,1,1,2,1,1
"FRA",75,"NouvelleAquitaine",2020-04-02,,,5999982,1644,1,1,1,1,0,1,1,1,1,1,1,1,1,2,1,1
"FRA",75,"NouvelleAquitaine",2020-04-03,,,5999982,1770,1,1,1,1,0,1,1,1,1,1,1,1,1,2,1,1
"FRA",75,"NouvelleAquitaine",2020-04-04,,,5999982,1860,1,1,1,1,0,1,1,1,1,1,1,1,1,2,1,1
"FRA",75,"NouvelleAquitaine",2020-04-05,,,5999982,1955,1,1,1,1,0,1,1,1,1,1,1,1,1,2,1,1
"FRA",75,"NouvelleAquitaine",2020-04-06,,,5999982,2053,1,1,1,1,0,1,1,1,1,1,1,1,1,2,1,1
"FRA",76,"Occitanie",2020-02-15,0,0,5924858,,0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0
"FRA",76,"Occitanie",2020-02-16,0,0,5924858,,0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0
"FRA",76,"Occitanie",2020-02-17,0,0,5924858,,0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0
"FRA",76,"Occitanie",2020-02-18,0,0,5924858,,0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0
"FRA",76,"Occitanie",2020-02-19,0,0,5924858,,0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0
"FRA",76,"Occitanie",2020-02-20,0,0,5924858,,0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0
"FRA",76,"Occitanie",2020-02-21,0,0,5924858,,0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0
"FRA",76,"Occitanie",2020-02-22,0,0,5924858,,0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0
"FRA",76,"Occitanie",2020-02-23,0,0,5924858,,0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0
"FRA",76,"Occitanie",2020-02-24,0,0,5924858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0
"FRA",76,"Occitanie",2020-02-25,0,0,5924858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0
"FRA",76,"Occitanie",2020-02-26,0,0,5924858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0
"FRA",76,"Occitanie",2020-02-27,1,1,5924858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0
"FRA",76,"Occitanie",2020-02-28,2,2,5924858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0
"FRA",76,"Occitanie",2020-02-29,,2,5924858,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5000,0,0
"FRA",76,"Occitanie",2020-03-01,,3,5924858,7,0,0,0,0,0,0,0,0,0,0,0,1,0,5000,0,0
"FRA",76,"Occitanie",2020-03-02,6,6,5924858,8,0,0,0,0,0,0,0,0,0,0,0,1,0,5000,0,0
"FRA",76,"Occitanie",2020-03-03,7,7,5924858,8,0,0,0,0,0,0,0,0,0,0,0,1,0,5000,0,0
"FRA",76,"Occitanie",2020-03-04,9,9,5924858,8,0,0,0,0,0,0,0,0,0,0,0,1,0,5000,0,0
"FRA",76,"Occitanie",2020-03-05,11,11,5924858,12,0,0,0,0,0,0,0,0,0,0,0,1,0,5000,0,0
"FRA",76,"Occitanie",2020-03-06,18,18,5924858,14,0,0,0,0,0,0,0,0,0,0,0,1,0,5000,0,0
"FRA",76,"Occitanie",2020-03-07,36,36,5924858,18,0,0,0,0,0,0,0,0,0,0,0,1,0,5000,0,0
"FRA",76,"Occitanie",2020-03-08,36,36,5924858,26,0,0,0,0,0,0,0,0,0,0,0,1,0,1000,0,0
"FRA",76,"Occitanie",2020-03-09,60,60,5924858,33,0,0,0,0,0,0,0,0,0,0,0,1,0,1000,0,0
"FRA",76,"Occitanie",2020-03-10,61,61,5924858,46,0,0,0,0,0,0,0,0,0,0,0,1,0,1000,0,0
"FRA",76,"Occitanie",2020-03-11,87,87,5924858,55,0,0,0,0,0,0,0,.5,.5,0,0,1,0,1000,1,.1985102
"FRA",76,"Occitanie",2020-03-12,133,133,5924858,65,0,0,0,0,0,0,0,.5,.5,0,0,1,0,1000,1,.1985102
"FRA",76,"Occitanie",2020-03-13,172,172,5924858,103,0,0,0,0,0,0,0,.5,.5,0,0,1,0,100,1,.1985102
"FRA",76,"Occitanie",2020-03-14,214,214,5924858,148,0,0,0,0,0,0,0,.5,.5,0,0,1,0,100,1,.1985102
"FRA",76,"Occitanie",2020-03-15,243,243,5924858,195,0,0,0,0,0,0,0,.5,.5,0,1,1,1,100,1,.1985102
"FRA",76,"Occitanie",2020-03-16,262,262,5924858,252,0,0,0,0,0,0,0,.5,.5,0,1,1,1,100,1,1
"FRA",76,"Occitanie",2020-03-17,311,311,5924858,304,1,1,.33000001,.3300000131,0,1,1,1,1,0,1,1,1,2,1,1
"FRA",76,"Occitanie",2020-03-18,371,371,5924858,350,1,1,.33000001,.3300000131,0,1,1,1,1,0,1,1,1,2,1,1
"FRA",76,"Occitanie",2020-03-19,444,444,5924858,387,1,1,.67000002,.7143247921,0,1,1,1,1,0,1,1,1,2,1,1
"FRA",76,"Occitanie",2020-03-20,537,537,5924858,418,1,1,.67000002,.7143247921,0,1,1,1,1,0,1,1,1,2,1,1
"FRA",76,"Occitanie",2020-03-21,611,611,5924858,459,1,1,.67000002,.7143247921,0,1,1,1,1,0,1,1,1,2,1,1
"FRA",76,"Occitanie",2020-03-22,671,671,5924858,491,1,1,.67000002,.7143247921,0,1,1,1,1,0,1,1,1,2,1,1
"FRA",76,"Occitanie",2020-03-23,767,767,5924858,561,1,1,1,1,0,1,1,1,1,0,1,1,1,2,1,1
"FRA",76,"Occitanie",2020-03-24,900,900,5924858,622,1,1,1,1,0,1,1,1,1,0,1,1,1,2,1,1
"FRA",76,"Occitanie",2020-03-25,1082,1082,5924858,681,1,1,1,1,0,1,1,1,1,0,1,1,1,2,1,1
"FRA",76,"Occitanie",2020-03-26,,,5924858,750,1,1,1,1,0,1,1,1,1,0,1,1,1,2,1,1
"FRA",76,"Occitanie",2020-03-27,,,5924858,825,1,1,1,1,0,1,1,1,1,0,1,1,1,2,1,1
"FRA",76,"Occitanie",2020-03-28,,,5924858,957,1,1,1,1,0,1,1,1,1,0,1,1,1,2,1,1
"FRA",76,"Occitanie",2020-03-29,,,5924858,1079,1,1,1,1,0,1,1,1,1,0,1,1,1,2,1,1
"FRA",76,"Occitanie",2020-03-30,,,5924858,1215,1,1,1,1,0,1,1,1,1,0,1,1,1,2,1,1
"FRA",76,"Occitanie",2020-03-31,,,5924858,1328,1,1,1,1,0,1,1,1,1,0,1,1,1,2,1,1
"FRA",76,"Occitanie",2020-04-01,,,5924858,1431,1,1,1,1,0,1,1,1,1,0,1,1,1,2,1,1
"FRA",76,"Occitanie",2020-04-02,,,5924858,1540,1,1,1,1,0,1,1,1,1,0,1,1,1,2,1,1
"FRA",76,"Occitanie",2020-04-03,,,5924858,1622,1,1,1,1,0,1,1,1,1,0,1,1,1,2,1,1
"FRA",76,"Occitanie",2020-04-04,,,5924858,1691,1,1,1,1,0,1,1,1,1,0,1,1,1,2,1,1
"FRA",76,"Occitanie",2020-04-05,,,5924858,1762,1,1,1,1,0,1,1,1,1,0,1,1,1,2,1,1
"FRA",76,"Occitanie",2020-04-06,,,5924858,1840,1,1,1,1,0,1,1,1,1,0,1,1,1,2,1,1
"FRA",84,"AuvergneRhôneAlpes",2020-02-15,6,6,8032377,,0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0
"FRA",84,"AuvergneRhôneAlpes",2020-02-16,6,6,8032377,,0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0
"FRA",84,"AuvergneRhôneAlpes",2020-02-17,6,6,8032377,,0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0
"FRA",84,"AuvergneRhôneAlpes",2020-02-18,6,6,8032377,,0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0
"FRA",84,"AuvergneRhôneAlpes",2020-02-19,6,6,8032377,,0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0
"FRA",84,"AuvergneRhôneAlpes",2020-02-20,6,6,8032377,,0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0
"FRA",84,"AuvergneRhôneAlpes",2020-02-21,6,6,8032377,,0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0
"FRA",84,"AuvergneRhôneAlpes",2020-02-22,6,6,8032377,,0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0
"FRA",84,"AuvergneRhôneAlpes",2020-02-23,6,6,8032377,,0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0
"FRA",84,"AuvergneRhôneAlpes",2020-02-24,6,6,8032377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0
"FRA",84,"AuvergneRhôneAlpes",2020-02-25,7,7,8032377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0
"FRA",84,"AuvergneRhôneAlpes",2020-02-26,8,8,8032377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0
"FRA",84,"AuvergneRhôneAlpes",2020-02-27,11,11,8032377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0
"FRA",84,"AuvergneRhôneAlpes",2020-02-28,11,11,8032377,1,0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0
"FRA",84,"AuvergneRhôneAlpes",2020-02-29,,17,8032377,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5000,0,0
"FRA",84,"AuvergneRhôneAlpes",2020-03-01,,22,8032377,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5000,0,0
"FRA",84,"AuvergneRhôneAlpes",2020-03-02,37,37,8032377,10,0,0,0,0,0,0,0,0,0,0,0,1,0,5000,1,.1031332
"FRA",84,"AuvergneRhôneAlpes",2020-03-03,40,40,8032377,12,0,0,0,0,0,0,0,0,0,0,0,1,0,5000,1,.1031332
"FRA",84,"AuvergneRhôneAlpes",2020-03-04,49,49,8032377,14,0,0,0,0,0,0,0,0,0,0,0,1,0,5000,1,.1031332
"FRA",84,"AuvergneRhôneAlpes",2020-03-05,64,64,8032377,15,0,0,0,0,0,0,0,0,0,0,0,1,0,5000,1,.1031332
"FRA",84,"AuvergneRhôneAlpes",2020-03-06,75,75,8032377,18,0,0,0,0,0,0,0,0,0,0,0,1,0,5000,1,.1031332
"FRA",84,"AuvergneRhôneAlpes",2020-03-07,102,102,8032377,22,0,0,0,0,0,0,0,0,0,0,0,1,0,5000,1,.1031332
"FRA",84,"AuvergneRhôneAlpes",2020-03-08,146,146,8032377,25,0,0,0,0,0,0,0,0,0,0,0,1,0,1000,1,.1031332
"FRA",84,"AuvergneRhôneAlpes",2020-03-09,182,182,8032377,39,0,0,0,0,0,0,0,0,0,0,0,1,0,1000,1,.1031332
"FRA",84,"AuvergneRhôneAlpes",2020-03-10,211,211,8032377,53,0,0,0,0,0,0,0,0,0,0,0,1,0,1000,1,.1031332
"FRA",84,"AuvergneRhôneAlpes",2020-03-11,264,264,8032377,66,0,0,0,0,0,0,0,.5,.5,0,0,1,0,1000,1,.1031332
"FRA",84,"AuvergneRhôneAlpes",2020-03-12,329,329,8032377,93,0,0,0,0,0,0,0,.5,.5,0,0,1,0,1000,1,.1031332
"FRA",84,"AuvergneRhôneAlpes",2020-03-13,416,416,8032377,130,0,0,0,0,0,0,0,.5,.5,0,0,1,0,100,1,.1031332
"FRA",84,"AuvergneRhôneAlpes",2020-03-14,454,454,8032377,170,0,0,0,0,0,0,0,.5,.5,0,0,1,0,100,1,.1031332
"FRA",84,"AuvergneRhôneAlpes",2020-03-15,523,523,8032377,199,0,0,0,0,0,0,0,.5,.5,0,1,1,1,100,1,.1031332
"FRA",84,"AuvergneRhôneAlpes",2020-03-16,618,618,8032377,245,0,0,0,0,0,0,0,.5,.5,0,1,1,1,100,1,1
"FRA",84,"AuvergneRhôneAlpes",2020-03-17,710,710,8032377,307,1,1,.33000001,.3300000131,0,1,1,1,1,0,1,1,1,2,1,1
"FRA",84,"AuvergneRhôneAlpes",2020-03-18,858,858,8032377,364,1,1,.33000001,.3300000131,0,1,1,1,1,0,1,1,1,2,1,1
"FRA",84,"AuvergneRhôneAlpes",2020-03-19,1014,1014,8032377,446,1,1,.33000001,.3300000131,0,1,1,1,1,0,1,1,1,2,1,1
"FRA",84,"AuvergneRhôneAlpes",2020-03-20,1101,1101,8032377,563,1,1,.33000001,.3300000131,0,1,1,1,1,0,1,1,1,2,1,1
"FRA",84,"AuvergneRhôneAlpes",2020-03-21,1266,1266,8032377,668,1,1,.33000001,.3300000131,0,1,1,1,1,0,1,1,1,2,1,1
"FRA",84,"AuvergneRhôneAlpes",2020-03-22,1431,1431,8032377,788,1,1,.33000001,.3300000131,0,1,1,1,1,0,1,1,1,2,1,1
"FRA",84,"AuvergneRhôneAlpes",2020-03-23,1730,1730,8032377,1008,1,1,1,1,0,1,1,1,1,0,1,1,1,2,1,1
"FRA",84,"AuvergneRhôneAlpes",2020-03-24,1857,1857,8032377,1229,1,1,1,1,0,1,1,1,1,0,1,1,1,2,1,1
"FRA",84,"AuvergneRhôneAlpes",2020-03-25,2093,2093,8032377,1466,1,1,1,1,0,1,1,1,1,0,1,1,1,2,1,1
"FRA",84,"AuvergneRhôneAlpes",2020-03-26,,,8032377,1734,1,1,1,1,0,1,1,1,1,0,1,1,1,2,1,1
"FRA",84,"AuvergneRhôneAlpes",2020-03-27,,,8032377,2076,1,1,1,1,0,1,1,1,1,0,1,1,1,2,1,1
"FRA",84,"AuvergneRhôneAlpes",2020-03-28,,,8032377,2308,1,1,1,1,0,1,1,1,1,0,1,1,1,2,1,1
"FRA",84,"AuvergneRhôneAlpes",2020-03-29,,,8032377,2508,1,1,1,1,0,1,1,1,1,0,1,1,1,2,1,1
"FRA",84,"AuvergneRhôneAlpes",2020-03-30,,,8032377,2778,1,1,1,1,0,1,1,1,1,0,1,1,1,2,1,1
"FRA",84,"AuvergneRhôneAlpes",2020-03-31,,,8032377,3008,1,1,1,1,0,1,1,1,1,0,1,1,1,2,1,1
"FRA",84,"AuvergneRhôneAlpes",2020-04-01,,,8032377,3163,1,1,1,1,0,1,1,1,1,0,1,1,1,2,1,1
"FRA",84,"AuvergneRhôneAlpes",2020-04-02,,,8032377,3326,1,1,1,1,0,1,1,1,1,0,1,1,1,2,1,1
"FRA",84,"AuvergneRhôneAlpes",2020-04-03,,,8032377,3513,1,1,1,1,0,1,1,1,1,0,1,1,1,2,1,1
"FRA",84,"AuvergneRhôneAlpes",2020-04-04,,,8032377,3648,1,1,1,1,0,1,1,1,1,0,1,1,1,2,1,1
"FRA",84,"AuvergneRhôneAlpes",2020-04-05,,,8032377,3758,1,1,1,1,0,1,1,1,1,0,1,1,1,2,1,1
"FRA",84,"AuvergneRhôneAlpes",2020-04-06,,,8032377,3907,1,1,1,1,0,1,1,1,1,0,1,1,1,2,1,1
"FRA",93,"Paca",2020-02-15,0,0,5055651,,0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0
"FRA",93,"Paca",2020-02-16,0,0,5055651,,0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0
"FRA",93,"Paca",2020-02-17,0,0,5055651,,0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0
"FRA",93,"Paca",2020-02-18,0,0,5055651,,0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0
"FRA",93,"Paca",2020-02-19,0,0,5055651,,0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0
"FRA",93,"Paca",2020-02-20,0,0,5055651,,0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0
"FRA",93,"Paca",2020-02-21,0,0,5055651,,0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0
"FRA",93,"Paca",2020-02-22,0,0,5055651,,0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0
"FRA",93,"Paca",2020-02-23,0,0,5055651,,0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0
"FRA",93,"Paca",2020-02-24,0,0,5055651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0
"FRA",93,"Paca",2020-02-25,0,0,5055651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0
"FRA",93,"Paca",2020-02-26,0,0,5055651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0
"FRA",93,"Paca",2020-02-27,1,1,5055651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0
"FRA",93,"Paca",2020-02-28,4,4,5055651,4,0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0
"FRA",93,"Paca",2020-02-29,,3,5055651,6,0,0,0,0,0,0,0,0,0,0,0,1,0,5000,0,0
"FRA",93,"Paca",2020-03-01,,4,5055651,8,0,0,0,0,0,0,0,0,0,0,0,1,0,5000,0,0
"FRA",93,"Paca",2020-03-02,9,9,5055651,10,0,0,0,0,0,0,0,0,0,0,0,1,0,5000,0,0
"FRA",93,"Paca",2020-03-03,10,10,5055651,16,0,0,0,0,0,0,0,0,0,0,0,1,0,5000,0,0
"FRA",93,"Paca",2020-03-04,13,13,5055651,22,0,0,0,0,0,0,0,0,0,0,0,1,0,5000,1,.4024148
"FRA",93,"Paca",2020-03-05,18,18,5055651,34,0,0,0,0,0,0,0,0,0,0,0,1,0,5000,1,.4024148
"FRA",93,"Paca",2020-03-06,26,26,5055651,56,0,0,0,0,0,0,0,0,0,0,0,1,0,5000,1,.4024148
"FRA",93,"Paca",2020-03-07,38,38,5055651,75,0,0,0,0,0,0,0,0,0,0,0,1,0,5000,1,.4024148
"FRA",93,"Paca",2020-03-08,52,52,5055651,100,0,0,0,0,0,0,0,0,0,0,0,1,0,1000,1,.614818
"FRA",93,"Paca",2020-03-09,72,72,5055651,135,0,0,0,0,0,0,0,0,0,0,0,1,0,1000,1,.614818
"FRA",93,"Paca",2020-03-10,89,89,5055651,157,0,0,0,0,0,0,0,0,0,0,0,1,0,1000,1,.614818
"FRA",93,"Paca",2020-03-11,111,111,5055651,200,0,0,0,0,0,0,0,.5,.5,0,0,1,0,1000,1,.614818
"FRA",93,"Paca",2020-03-12,147,147,5055651,220,0,0,0,0,0,0,0,.5,.5,0,0,1,0,1000,1,.614818
"FRA",93,"Paca",2020-03-13,212,212,5055651,277,0,0,0,0,0,0,0,.5,.5,0,0,1,0,100,1,.614818
"FRA",93,"Paca",2020-03-14,281,281,5055651,318,0,0,0,0,0,0,0,.5,.5,0,0,1,0,100,1,.614818
"FRA",93,"Paca",2020-03-15,330,330,5055651,357,0,0,0,0,0,0,0,.5,.5,0,1,1,1,100,1,.614818
"FRA",93,"Paca",2020-03-16,405,405,5055651,401,0,0,0,0,0,0,0,.5,.5,0,1,1,1,100,1,1
"FRA",93,"Paca",2020-03-17,478,478,5055651,459,1,1,.33000001,.3300000131,0,1,1,1,1,0,1,1,1,2,1,1
"FRA",93,"Paca",2020-03-18,574,574,5055651,515,1,1,.33000001,.3300000131,0,1,1,1,1,0,1,1,1,2,1,1
"FRA",93,"Paca",2020-03-19,693,693,5055651,585,1,1,.33000001,.3300000131,0,1,1,1,1,0,1,1,1,2,1,1
"FRA",93,"Paca",2020-03-20,826,826,5055651,667,1,1,.33000001,.3300000131,0,1,1,1,1,0,1,1,1,2,1,1
"FRA",93,"Paca",2020-03-21,1041,1041,5055651,759,1,1,.67000002,.883502887,0,1,1,1,1,0,1,1,1,2,1,1
"FRA",93,"Paca",2020-03-22,1372,1372,5055651,849,1,1,.67000002,.883502887,0,1,1,1,1,0,1,1,1,2,1,1
"FRA",93,"Paca",2020-03-23,1510,1510,5055651,994,1,1,1,1,0,1,1,1,1,0,1,1,1,2,1,1
